Namespace(batch_size=100, decay_rate=0.1, decay_step=20000, gpu=2, learning_rate=1.0, log_dir='log1002', max_epoch=10000, momentum=0.9)
Loss for Iter 74951: 0.031812, acc = 0.990000
-----------------------------------
Test loss for epoch 74: 0.047645, Acc = 0.954000
Loss for Iter 75001: 0.029028, acc = 1.000000
Loss for Iter 75051: 0.030397, acc = 0.990000
Loss for Iter 75101: 0.028577, acc = 1.000000
Loss for Iter 75151: 0.029729, acc = 0.990000
Loss for Iter 75201: 0.036548, acc = 0.970000
Loss for Iter 75251: 0.029597, acc = 1.000000
Loss for Iter 75301: 0.031893, acc = 0.990000
Loss for Iter 75351: 0.028602, acc = 1.000000
Loss for Iter 75401: 0.031777, acc = 0.990000
Loss for Iter 75451: 0.029691, acc = 1.000000
Loss for Iter 75501: 0.039319, acc = 0.980000
Loss for Iter 75551: 0.030796, acc = 1.000000
Loss for Iter 75601: 0.034754, acc = 0.990000
Loss for Iter 75651: 0.029200, acc = 1.000000
Loss for Iter 75701: 0.029367, acc = 1.000000
Loss for Iter 75751: 0.028973, acc = 1.000000
Loss for Iter 75801: 0.031595, acc = 0.980000
Loss for Iter 75851: 0.029120, acc = 1.000000
Loss for Iter 75901: 0.028722, acc = 1.000000
Loss for Iter 75951: 0.032472, acc = 0.990000
-----------------------------------
Test loss for epoch 75: 0.047745, Acc = 0.953600
Loss for Iter 76001: 0.028573, acc = 1.000000
Loss for Iter 76051: 0.029661, acc = 1.000000
Loss for Iter 76101: 0.029662, acc = 0.990000
Loss for Iter 76151: 0.032273, acc = 0.990000
Loss for Iter 76201: 0.028714, acc = 1.000000
Loss for Iter 76251: 0.030133, acc = 1.000000
Loss for Iter 76301: 0.033127, acc = 0.980000
Loss for Iter 76351: 0.030657, acc = 0.990000
Loss for Iter 76401: 0.029473, acc = 1.000000
Loss for Iter 76451: 0.031647, acc = 0.990000
Loss for Iter 76501: 0.030786, acc = 0.990000
Loss for Iter 76551: 0.029237, acc = 1.000000
Loss for Iter 76601: 0.029833, acc = 1.000000
Loss for Iter 76651: 0.031463, acc = 0.990000
Loss for Iter 76701: 0.030282, acc = 0.990000
Loss for Iter 76751: 0.032552, acc = 0.980000
Loss for Iter 76801: 0.030359, acc = 0.990000
Loss for Iter 76851: 0.034965, acc = 0.980000
Loss for Iter 76901: 0.028580, acc = 1.000000
Loss for Iter 76951: 0.028929, acc = 1.000000
-----------------------------------
Test loss for epoch 76: 0.047602, Acc = 0.953800
Loss for Iter 77001: 0.030013, acc = 1.000000
Loss for Iter 77051: 0.032448, acc = 0.990000
Loss for Iter 77101: 0.032824, acc = 0.990000
Loss for Iter 77151: 0.033726, acc = 0.990000
Loss for Iter 77201: 0.033494, acc = 0.970000
Loss for Iter 77251: 0.028844, acc = 1.000000
Loss for Iter 77301: 0.028269, acc = 1.000000
Loss for Iter 77351: 0.031187, acc = 0.990000
Loss for Iter 77401: 0.030604, acc = 1.000000
Loss for Iter 77451: 0.029461, acc = 1.000000
Loss for Iter 77501: 0.028963, acc = 1.000000
Loss for Iter 77551: 0.030199, acc = 1.000000
Loss for Iter 77601: 0.031159, acc = 0.990000
Loss for Iter 77651: 0.032794, acc = 1.000000
Loss for Iter 77701: 0.029625, acc = 1.000000
Loss for Iter 77751: 0.029709, acc = 1.000000
Loss for Iter 77801: 0.029414, acc = 1.000000
Loss for Iter 77851: 0.029686, acc = 1.000000
Loss for Iter 77901: 0.031209, acc = 0.990000
Loss for Iter 77951: 0.032595, acc = 0.990000
-----------------------------------
Test loss for epoch 77: 0.048111, Acc = 0.953000
Loss for Iter 78001: 0.028616, acc = 1.000000
Loss for Iter 78051: 0.030213, acc = 0.990000
Loss for Iter 78101: 0.029641, acc = 1.000000
Loss for Iter 78151: 0.032100, acc = 0.980000
Loss for Iter 78201: 0.030816, acc = 0.990000
Loss for Iter 78251: 0.033582, acc = 0.990000
Loss for Iter 78301: 0.029096, acc = 1.000000
Loss for Iter 78351: 0.034055, acc = 0.980000
Loss for Iter 78401: 0.028567, acc = 1.000000
Loss for Iter 78451: 0.038967, acc = 0.980000
Loss for Iter 78501: 0.029409, acc = 1.000000
Loss for Iter 78551: 0.034532, acc = 0.980000
Loss for Iter 78601: 0.028902, acc = 1.000000
Loss for Iter 78651: 0.031023, acc = 1.000000
Loss for Iter 78701: 0.029787, acc = 0.990000
Loss for Iter 78751: 0.030375, acc = 0.990000
Loss for Iter 78801: 0.032989, acc = 0.990000
Loss for Iter 78851: 0.033955, acc = 0.990000
Loss for Iter 78901: 0.030680, acc = 1.000000
Loss for Iter 78951: 0.029110, acc = 1.000000
-----------------------------------
Test loss for epoch 78: 0.047892, Acc = 0.952900
Loss for Iter 79001: 0.034538, acc = 0.970000
Loss for Iter 79051: 0.032202, acc = 0.990000
Loss for Iter 79101: 0.032293, acc = 0.990000
Loss for Iter 79151: 0.031016, acc = 1.000000
Loss for Iter 79201: 0.033315, acc = 0.990000
Loss for Iter 79251: 0.033003, acc = 0.990000
Loss for Iter 79301: 0.033832, acc = 0.980000
Loss for Iter 79351: 0.030450, acc = 1.000000
Loss for Iter 79401: 0.031439, acc = 1.000000
Loss for Iter 79451: 0.032671, acc = 0.990000
Loss for Iter 79501: 0.029883, acc = 1.000000
Loss for Iter 79551: 0.028740, acc = 1.000000
Loss for Iter 79601: 0.030054, acc = 1.000000
Loss for Iter 79651: 0.035626, acc = 0.980000
Loss for Iter 79701: 0.028940, acc = 1.000000
Loss for Iter 79751: 0.032407, acc = 0.980000
Loss for Iter 79801: 0.030384, acc = 1.000000
Loss for Iter 79851: 0.028835, acc = 1.000000
Loss for Iter 79901: 0.028903, acc = 1.000000
Loss for Iter 79951: 0.029480, acc = 1.000000
-----------------------------------
Test loss for epoch 79: 0.047817, Acc = 0.952900
Loss for Iter 80001: 0.030994, acc = 0.990000
Loss for Iter 80051: 0.032189, acc = 0.990000
Loss for Iter 80101: 0.029619, acc = 1.000000
Loss for Iter 80151: 0.029379, acc = 1.000000
Loss for Iter 80201: 0.030147, acc = 1.000000
Loss for Iter 80251: 0.032547, acc = 0.990000
Loss for Iter 80301: 0.036445, acc = 0.980000
Loss for Iter 80351: 0.029959, acc = 1.000000
Loss for Iter 80401: 0.029624, acc = 1.000000
Loss for Iter 80451: 0.032005, acc = 0.990000
Loss for Iter 80501: 0.040095, acc = 0.960000
Loss for Iter 80551: 0.034646, acc = 0.970000
Loss for Iter 80601: 0.033386, acc = 0.980000
Loss for Iter 80651: 0.029623, acc = 1.000000
Loss for Iter 80701: 0.029551, acc = 1.000000
Loss for Iter 80751: 0.032390, acc = 0.980000
Loss for Iter 80801: 0.038457, acc = 0.980000
Loss for Iter 80851: 0.029921, acc = 1.000000
Loss for Iter 80901: 0.029314, acc = 1.000000
Loss for Iter 80951: 0.028146, acc = 1.000000
-----------------------------------
Test loss for epoch 80: 0.047867, Acc = 0.952200
Loss for Iter 81001: 0.028819, acc = 1.000000
Loss for Iter 81051: 0.030194, acc = 0.990000
Loss for Iter 81101: 0.030861, acc = 1.000000
Loss for Iter 81151: 0.029065, acc = 1.000000
Loss for Iter 81201: 0.032872, acc = 0.980000
Loss for Iter 81251: 0.029899, acc = 1.000000
Loss for Iter 81301: 0.029041, acc = 1.000000
Loss for Iter 81351: 0.030316, acc = 0.990000
Loss for Iter 81401: 0.031437, acc = 0.990000
Loss for Iter 81451: 0.035081, acc = 0.990000
Loss for Iter 81501: 0.034387, acc = 0.970000
Loss for Iter 81551: 0.032143, acc = 0.990000
Loss for Iter 81601: 0.032214, acc = 0.980000
Loss for Iter 81651: 0.031148, acc = 1.000000
Loss for Iter 81701: 0.029466, acc = 1.000000
Loss for Iter 81751: 0.030142, acc = 1.000000
Loss for Iter 81801: 0.030451, acc = 0.990000
Loss for Iter 81851: 0.030090, acc = 1.000000
Loss for Iter 81901: 0.032498, acc = 0.990000
Loss for Iter 81951: 0.028780, acc = 1.000000
-----------------------------------
Test loss for epoch 81: 0.047906, Acc = 0.953100
Loss for Iter 82001: 0.033193, acc = 0.970000
Loss for Iter 82051: 0.031981, acc = 0.990000
Loss for Iter 82101: 0.029676, acc = 1.000000
Loss for Iter 82151: 0.028349, acc = 1.000000
Loss for Iter 82201: 0.029380, acc = 1.000000
Loss for Iter 82251: 0.029135, acc = 1.000000
Loss for Iter 82301: 0.028467, acc = 1.000000
Loss for Iter 82351: 0.034498, acc = 0.980000
Loss for Iter 82401: 0.034105, acc = 0.970000
Loss for Iter 82451: 0.034327, acc = 0.980000
Loss for Iter 82501: 0.029162, acc = 1.000000
Loss for Iter 82551: 0.028803, acc = 1.000000
Loss for Iter 82601: 0.035005, acc = 0.980000
Loss for Iter 82651: 0.028891, acc = 1.000000
Loss for Iter 82701: 0.028686, acc = 1.000000
Loss for Iter 82751: 0.030510, acc = 1.000000
Loss for Iter 82801: 0.028887, acc = 1.000000
Loss for Iter 82851: 0.031871, acc = 0.990000
Loss for Iter 82901: 0.029717, acc = 1.000000
Loss for Iter 82951: 0.028897, acc = 1.000000
-----------------------------------
Test loss for epoch 82: 0.047508, Acc = 0.953800
Loss for Iter 83001: 0.028671, acc = 1.000000
Loss for Iter 83051: 0.033228, acc = 0.990000
Loss for Iter 83101: 0.030248, acc = 0.990000
Loss for Iter 83151: 0.030785, acc = 0.990000
Loss for Iter 83201: 0.030259, acc = 1.000000
Loss for Iter 83251: 0.031590, acc = 0.990000
Loss for Iter 83301: 0.029639, acc = 0.990000
Loss for Iter 83351: 0.031316, acc = 0.990000
Loss for Iter 83401: 0.034990, acc = 0.980000
Loss for Iter 83451: 0.034127, acc = 0.980000
Loss for Iter 83501: 0.031325, acc = 1.000000
Loss for Iter 83551: 0.032431, acc = 0.980000
Loss for Iter 83601: 0.032175, acc = 0.980000
Loss for Iter 83651: 0.030345, acc = 0.990000
Loss for Iter 83701: 0.032832, acc = 0.980000
Loss for Iter 83751: 0.029820, acc = 1.000000
Loss for Iter 83801: 0.035007, acc = 0.980000
Loss for Iter 83851: 0.028512, acc = 1.000000
Loss for Iter 83901: 0.029868, acc = 0.990000
Loss for Iter 83951: 0.030480, acc = 0.990000
-----------------------------------
Test loss for epoch 83: 0.047263, Acc = 0.954000
Loss for Iter 84001: 0.029610, acc = 1.000000
Loss for Iter 84051: 0.031831, acc = 0.990000
Loss for Iter 84101: 0.028834, acc = 1.000000
Loss for Iter 84151: 0.031421, acc = 0.990000
Loss for Iter 84201: 0.031291, acc = 0.990000
Loss for Iter 84251: 0.030089, acc = 0.990000
Loss for Iter 84301: 0.032362, acc = 0.990000
Loss for Iter 84351: 0.033149, acc = 0.990000
Loss for Iter 84401: 0.028358, acc = 1.000000
Loss for Iter 84451: 0.032355, acc = 0.990000
Loss for Iter 84501: 0.030257, acc = 1.000000
Loss for Iter 84551: 0.030341, acc = 1.000000
Loss for Iter 84601: 0.030608, acc = 1.000000
Loss for Iter 84651: 0.029272, acc = 1.000000
Loss for Iter 84701: 0.029182, acc = 1.000000
Loss for Iter 84751: 0.034914, acc = 0.980000
Loss for Iter 84801: 0.038805, acc = 0.970000
Loss for Iter 84851: 0.028688, acc = 1.000000
Loss for Iter 84901: 0.035276, acc = 0.980000
Loss for Iter 84951: 0.034426, acc = 0.980000
-----------------------------------
Test loss for epoch 84: 0.047679, Acc = 0.953600
Loss for Iter 85001: 0.033546, acc = 0.980000
Loss for Iter 85051: 0.029651, acc = 1.000000
Loss for Iter 85101: 0.029983, acc = 1.000000
Loss for Iter 85151: 0.029080, acc = 1.000000
Loss for Iter 85201: 0.029751, acc = 1.000000
Loss for Iter 85251: 0.029625, acc = 1.000000
Loss for Iter 85301: 0.030631, acc = 0.990000
Loss for Iter 85351: 0.038469, acc = 0.990000
Loss for Iter 85401: 0.029483, acc = 1.000000
Loss for Iter 85451: 0.028186, acc = 1.000000
Loss for Iter 85501: 0.030048, acc = 0.990000
Loss for Iter 85551: 0.028407, acc = 1.000000
Loss for Iter 85601: 0.028917, acc = 1.000000
Loss for Iter 85651: 0.028606, acc = 1.000000
Loss for Iter 85701: 0.029548, acc = 1.000000
Loss for Iter 85751: 0.030837, acc = 1.000000
Loss for Iter 85801: 0.033932, acc = 0.980000
Loss for Iter 85851: 0.028537, acc = 1.000000
Loss for Iter 85901: 0.031737, acc = 0.980000
Loss for Iter 85951: 0.030264, acc = 1.000000
-----------------------------------
Test loss for epoch 85: 0.047428, Acc = 0.954000
Loss for Iter 86001: 0.029198, acc = 0.990000
Loss for Iter 86051: 0.029196, acc = 1.000000
Loss for Iter 86101: 0.028777, acc = 1.000000
Loss for Iter 86151: 0.032316, acc = 0.980000
Loss for Iter 86201: 0.031349, acc = 1.000000
Loss for Iter 86251: 0.032177, acc = 0.990000
Loss for Iter 86301: 0.028770, acc = 1.000000
Loss for Iter 86351: 0.031250, acc = 0.990000
Loss for Iter 86401: 0.033289, acc = 0.980000
Loss for Iter 86451: 0.029463, acc = 1.000000
Loss for Iter 86501: 0.029156, acc = 1.000000
Loss for Iter 86551: 0.030154, acc = 1.000000
Loss for Iter 86601: 0.028585, acc = 1.000000
Loss for Iter 86651: 0.028974, acc = 1.000000
Loss for Iter 86701: 0.028877, acc = 1.000000
Loss for Iter 86751: 0.032112, acc = 0.990000
Loss for Iter 86801: 0.029705, acc = 1.000000
Loss for Iter 86851: 0.029329, acc = 1.000000
Loss for Iter 86901: 0.030728, acc = 1.000000
Loss for Iter 86951: 0.030803, acc = 1.000000
-----------------------------------
Test loss for epoch 86: 0.047384, Acc = 0.953600
Loss for Iter 87001: 0.030061, acc = 0.990000
Loss for Iter 87051: 0.029393, acc = 1.000000
Loss for Iter 87101: 0.028790, acc = 1.000000
Loss for Iter 87151: 0.035344, acc = 0.980000
Loss for Iter 87201: 0.029028, acc = 0.990000
Loss for Iter 87251: 0.029909, acc = 1.000000
Loss for Iter 87301: 0.029349, acc = 1.000000
Loss for Iter 87351: 0.031303, acc = 0.990000
Loss for Iter 87401: 0.035465, acc = 0.990000
Loss for Iter 87451: 0.028404, acc = 1.000000
Loss for Iter 87501: 0.030780, acc = 0.990000
Loss for Iter 87551: 0.028494, acc = 1.000000
Loss for Iter 87601: 0.029107, acc = 1.000000
Loss for Iter 87651: 0.035878, acc = 0.990000
Loss for Iter 87701: 0.034518, acc = 0.980000
Loss for Iter 87751: 0.031578, acc = 0.990000
Loss for Iter 87801: 0.030282, acc = 1.000000
Loss for Iter 87851: 0.033398, acc = 0.980000
Loss for Iter 87901: 0.036502, acc = 0.960000
Loss for Iter 87951: 0.030225, acc = 1.000000
-----------------------------------
Test loss for epoch 87: 0.047415, Acc = 0.954000
Loss for Iter 88001: 0.030254, acc = 1.000000
Loss for Iter 88051: 0.032185, acc = 0.990000
Loss for Iter 88101: 0.032207, acc = 0.980000
Loss for Iter 88151: 0.031374, acc = 0.990000
Loss for Iter 88201: 0.031862, acc = 0.990000
Loss for Iter 88251: 0.031328, acc = 0.980000
Loss for Iter 88301: 0.028354, acc = 1.000000
Loss for Iter 88351: 0.029056, acc = 1.000000
Loss for Iter 88401: 0.029130, acc = 1.000000
Loss for Iter 88451: 0.031536, acc = 0.990000
Loss for Iter 88501: 0.030225, acc = 0.990000
Loss for Iter 88551: 0.030679, acc = 1.000000
Loss for Iter 88601: 0.029908, acc = 1.000000
Loss for Iter 88651: 0.035035, acc = 0.970000
Loss for Iter 88701: 0.029712, acc = 1.000000
Loss for Iter 88751: 0.031109, acc = 0.990000
Loss for Iter 88801: 0.031545, acc = 0.990000
Loss for Iter 88851: 0.029888, acc = 1.000000
Loss for Iter 88901: 0.029734, acc = 1.000000
Loss for Iter 88951: 0.032895, acc = 0.990000
-----------------------------------
Test loss for epoch 88: 0.047602, Acc = 0.954100
Loss for Iter 89001: 0.032968, acc = 0.990000
Loss for Iter 89051: 0.028695, acc = 1.000000
Loss for Iter 89101: 0.032059, acc = 0.990000
Loss for Iter 89151: 0.030280, acc = 1.000000
Loss for Iter 89201: 0.033121, acc = 0.980000
Loss for Iter 89251: 0.030835, acc = 1.000000
Loss for Iter 89301: 0.028486, acc = 1.000000
Loss for Iter 89351: 0.029030, acc = 1.000000
Loss for Iter 89401: 0.028856, acc = 1.000000
Loss for Iter 89451: 0.029173, acc = 1.000000
Loss for Iter 89501: 0.029180, acc = 1.000000
Loss for Iter 89551: 0.030612, acc = 0.990000
Loss for Iter 89601: 0.028661, acc = 1.000000
Loss for Iter 89651: 0.035049, acc = 0.990000
Loss for Iter 89701: 0.031636, acc = 0.990000
Loss for Iter 89751: 0.031447, acc = 0.990000
Loss for Iter 89801: 0.028952, acc = 1.000000
Loss for Iter 89851: 0.038769, acc = 0.980000
Loss for Iter 89901: 0.030833, acc = 0.990000
Loss for Iter 89951: 0.031086, acc = 0.990000
-----------------------------------
Test loss for epoch 89: 0.047559, Acc = 0.953800
Loss for Iter 90001: 0.034039, acc = 0.980000
Loss for Iter 90051: 0.032012, acc = 0.980000
Loss for Iter 90101: 0.029048, acc = 1.000000
Loss for Iter 90151: 0.029070, acc = 1.000000
Loss for Iter 90201: 0.035664, acc = 0.980000
Loss for Iter 90251: 0.029286, acc = 1.000000
Loss for Iter 90301: 0.029559, acc = 0.990000
Loss for Iter 90351: 0.029358, acc = 1.000000
Loss for Iter 90401: 0.028578, acc = 1.000000
Loss for Iter 90451: 0.030312, acc = 0.990000
Loss for Iter 90501: 0.034490, acc = 0.980000
Loss for Iter 90551: 0.034226, acc = 0.990000
Loss for Iter 90601: 0.030187, acc = 1.000000
Loss for Iter 90651: 0.031404, acc = 0.990000
Loss for Iter 90701: 0.029625, acc = 1.000000
Loss for Iter 90751: 0.030742, acc = 1.000000
Loss for Iter 90801: 0.030988, acc = 0.990000
Loss for Iter 90851: 0.032227, acc = 0.990000
Loss for Iter 90901: 0.029681, acc = 1.000000
Loss for Iter 90951: 0.029125, acc = 1.000000
-----------------------------------
Test loss for epoch 90: 0.047440, Acc = 0.953600
Loss for Iter 91001: 0.031653, acc = 0.990000
Loss for Iter 91051: 0.030891, acc = 0.990000
Loss for Iter 91101: 0.029730, acc = 1.000000
Loss for Iter 91151: 0.028622, acc = 1.000000
Loss for Iter 91201: 0.028752, acc = 1.000000
Loss for Iter 91251: 0.031402, acc = 0.990000
Loss for Iter 91301: 0.031264, acc = 0.990000
Loss for Iter 91351: 0.028600, acc = 1.000000
Loss for Iter 91401: 0.030677, acc = 1.000000
Loss for Iter 91451: 0.029091, acc = 1.000000
Loss for Iter 91501: 0.035216, acc = 0.980000
Loss for Iter 91551: 0.029963, acc = 0.990000
Loss for Iter 91601: 0.032255, acc = 0.990000
Loss for Iter 91651: 0.031246, acc = 0.990000
Loss for Iter 91701: 0.028985, acc = 1.000000
Loss for Iter 91751: 0.029919, acc = 1.000000
Loss for Iter 91801: 0.031129, acc = 1.000000
Loss for Iter 91851: 0.043084, acc = 0.960000
Loss for Iter 91901: 0.033611, acc = 0.990000
Loss for Iter 91951: 0.033080, acc = 0.990000
-----------------------------------
Test loss for epoch 91: 0.047344, Acc = 0.953600
Loss for Iter 92001: 0.028923, acc = 1.000000
Loss for Iter 92051: 0.028733, acc = 1.000000
Loss for Iter 92101: 0.028742, acc = 1.000000
Loss for Iter 92151: 0.028789, acc = 1.000000
Loss for Iter 92201: 0.031715, acc = 0.990000
Loss for Iter 92251: 0.029312, acc = 1.000000
Loss for Iter 92301: 0.035697, acc = 0.990000
Loss for Iter 92351: 0.029124, acc = 1.000000
Loss for Iter 92401: 0.029372, acc = 1.000000
Loss for Iter 92451: 0.033438, acc = 0.990000
Loss for Iter 92501: 0.030755, acc = 0.990000
Loss for Iter 92551: 0.028878, acc = 1.000000
Loss for Iter 92601: 0.031756, acc = 0.990000
Loss for Iter 92651: 0.030389, acc = 0.990000
Loss for Iter 92701: 0.030444, acc = 0.990000
Loss for Iter 92751: 0.034967, acc = 0.990000
Loss for Iter 92801: 0.036371, acc = 0.980000
Loss for Iter 92851: 0.032068, acc = 0.990000
Loss for Iter 92901: 0.031528, acc = 0.980000
Loss for Iter 92951: 0.029181, acc = 1.000000
-----------------------------------
Test loss for epoch 92: 0.047411, Acc = 0.952300
Loss for Iter 93001: 0.033149, acc = 0.980000
Loss for Iter 93051: 0.029225, acc = 1.000000
Loss for Iter 93101: 0.029692, acc = 1.000000
Loss for Iter 93151: 0.032138, acc = 0.990000
Loss for Iter 93201: 0.029016, acc = 1.000000
Loss for Iter 93251: 0.030012, acc = 0.990000
Loss for Iter 93301: 0.029692, acc = 1.000000
Loss for Iter 93351: 0.029774, acc = 1.000000
Loss for Iter 93401: 0.032126, acc = 0.980000
Loss for Iter 93451: 0.034692, acc = 0.990000
Loss for Iter 93501: 0.029086, acc = 1.000000
Loss for Iter 93551: 0.031643, acc = 0.990000
Loss for Iter 93601: 0.029476, acc = 1.000000
Loss for Iter 93651: 0.035008, acc = 0.990000
Loss for Iter 93701: 0.032377, acc = 0.970000
Loss for Iter 93751: 0.036597, acc = 0.980000
Loss for Iter 93801: 0.029933, acc = 0.990000
Loss for Iter 93851: 0.029200, acc = 0.990000
Loss for Iter 93901: 0.033188, acc = 0.990000
Loss for Iter 93951: 0.034133, acc = 0.980000
-----------------------------------
Test loss for epoch 93: 0.047448, Acc = 0.953500
Loss for Iter 94001: 0.029304, acc = 1.000000
Loss for Iter 94051: 0.028348, acc = 1.000000
Loss for Iter 94101: 0.029176, acc = 1.000000
Loss for Iter 94151: 0.031595, acc = 0.990000
Loss for Iter 94201: 0.029930, acc = 1.000000
Loss for Iter 94251: 0.030835, acc = 0.990000
Loss for Iter 94301: 0.029868, acc = 1.000000
Loss for Iter 94351: 0.031321, acc = 1.000000
Loss for Iter 94401: 0.031802, acc = 0.990000
Loss for Iter 94451: 0.030868, acc = 0.990000
Loss for Iter 94501: 0.030325, acc = 1.000000
Loss for Iter 94551: 0.029113, acc = 1.000000
Loss for Iter 94601: 0.029305, acc = 1.000000
Loss for Iter 94651: 0.029835, acc = 1.000000
Loss for Iter 94701: 0.033379, acc = 0.980000
Loss for Iter 94751: 0.030198, acc = 0.990000
Loss for Iter 94801: 0.036710, acc = 0.980000
Loss for Iter 94851: 0.034209, acc = 0.990000
Loss for Iter 94901: 0.033939, acc = 0.990000
Loss for Iter 94951: 0.030090, acc = 1.000000
-----------------------------------
Test loss for epoch 94: 0.047660, Acc = 0.954400
Loss for Iter 95001: 0.028840, acc = 1.000000
Loss for Iter 95051: 0.031647, acc = 0.990000
Loss for Iter 95101: 0.030429, acc = 1.000000
Loss for Iter 95151: 0.029419, acc = 1.000000
Loss for Iter 95201: 0.031502, acc = 0.990000
Loss for Iter 95251: 0.030257, acc = 0.990000
Loss for Iter 95301: 0.029603, acc = 1.000000
Loss for Iter 95351: 0.030528, acc = 1.000000
Loss for Iter 95401: 0.028576, acc = 1.000000
Loss for Iter 95451: 0.030484, acc = 1.000000
Loss for Iter 95501: 0.031085, acc = 0.990000
Loss for Iter 95551: 0.030833, acc = 0.990000
Loss for Iter 95601: 0.032959, acc = 0.990000
Loss for Iter 95651: 0.032363, acc = 0.990000
Loss for Iter 95701: 0.029897, acc = 1.000000
Loss for Iter 95751: 0.030698, acc = 0.990000
Loss for Iter 95801: 0.030456, acc = 1.000000
Loss for Iter 95851: 0.030900, acc = 0.990000
Loss for Iter 95901: 0.031360, acc = 0.990000
Loss for Iter 95951: 0.029045, acc = 1.000000
-----------------------------------
Test loss for epoch 95: 0.047562, Acc = 0.953900
Loss for Iter 96001: 0.028698, acc = 1.000000
Loss for Iter 96051: 0.034903, acc = 0.980000
Loss for Iter 96101: 0.029012, acc = 1.000000
Loss for Iter 96151: 0.036690, acc = 0.990000
Loss for Iter 96201: 0.034401, acc = 0.980000
Loss for Iter 96251: 0.029924, acc = 0.990000
Loss for Iter 96301: 0.029525, acc = 1.000000
Loss for Iter 96351: 0.028897, acc = 1.000000
Loss for Iter 96401: 0.029164, acc = 1.000000
Loss for Iter 96451: 0.029512, acc = 1.000000
Loss for Iter 96501: 0.030742, acc = 0.990000
Loss for Iter 96551: 0.028910, acc = 1.000000
Loss for Iter 96601: 0.029157, acc = 1.000000
Loss for Iter 96651: 0.028965, acc = 1.000000
Loss for Iter 96701: 0.029129, acc = 1.000000
Loss for Iter 96751: 0.029722, acc = 1.000000
Loss for Iter 96801: 0.030841, acc = 0.990000
Loss for Iter 96851: 0.029710, acc = 1.000000
Loss for Iter 96901: 0.033190, acc = 0.980000
Loss for Iter 96951: 0.032670, acc = 0.980000
-----------------------------------
Test loss for epoch 96: 0.047846, Acc = 0.953400
Loss for Iter 97001: 0.028793, acc = 1.000000
Loss for Iter 97051: 0.035622, acc = 0.980000
Loss for Iter 97101: 0.032102, acc = 0.980000
Loss for Iter 97151: 0.031780, acc = 0.990000
Loss for Iter 97201: 0.033760, acc = 0.990000
Loss for Iter 97251: 0.031265, acc = 1.000000
Loss for Iter 97301: 0.033523, acc = 0.990000
Loss for Iter 97351: 0.031622, acc = 0.990000
Loss for Iter 97401: 0.033730, acc = 0.990000
Loss for Iter 97451: 0.032693, acc = 0.990000
Loss for Iter 97501: 0.030866, acc = 0.990000
Loss for Iter 97551: 0.032255, acc = 0.990000
Loss for Iter 97601: 0.032133, acc = 0.990000
Loss for Iter 97651: 0.029830, acc = 1.000000
Loss for Iter 97701: 0.030956, acc = 0.990000
Loss for Iter 97751: 0.030028, acc = 0.990000
Loss for Iter 97801: 0.031346, acc = 0.990000
Loss for Iter 97851: 0.035141, acc = 0.990000
Loss for Iter 97901: 0.029530, acc = 1.000000
Loss for Iter 97951: 0.033147, acc = 0.980000
-----------------------------------
Test loss for epoch 97: 0.047456, Acc = 0.953000
Loss for Iter 98001: 0.030360, acc = 1.000000
Loss for Iter 98051: 0.028029, acc = 1.000000
Loss for Iter 98101: 0.029977, acc = 0.990000
Loss for Iter 98151: 0.031054, acc = 0.990000
Loss for Iter 98201: 0.028354, acc = 1.000000
Loss for Iter 98251: 0.035649, acc = 0.980000
Loss for Iter 98301: 0.031628, acc = 0.990000
Loss for Iter 98351: 0.033036, acc = 0.980000
Loss for Iter 98401: 0.033785, acc = 0.980000
Loss for Iter 98451: 0.030646, acc = 0.990000
Loss for Iter 98501: 0.028543, acc = 1.000000
Loss for Iter 98551: 0.029617, acc = 1.000000
Loss for Iter 98601: 0.028586, acc = 1.000000
Loss for Iter 98651: 0.029397, acc = 1.000000
Loss for Iter 98701: 0.031013, acc = 0.990000
Loss for Iter 98751: 0.031871, acc = 0.990000
Loss for Iter 98801: 0.033706, acc = 0.990000
Loss for Iter 98851: 0.039293, acc = 0.960000
Loss for Iter 98901: 0.032382, acc = 0.990000
Loss for Iter 98951: 0.029917, acc = 1.000000
-----------------------------------
Test loss for epoch 98: 0.047780, Acc = 0.953600
Loss for Iter 99001: 0.028924, acc = 1.000000
Loss for Iter 99051: 0.029656, acc = 0.990000
Loss for Iter 99101: 0.029605, acc = 1.000000
Loss for Iter 99151: 0.028715, acc = 1.000000
Loss for Iter 99201: 0.033928, acc = 0.990000
Loss for Iter 99251: 0.029495, acc = 1.000000
Loss for Iter 99301: 0.029891, acc = 1.000000
Loss for Iter 99351: 0.028432, acc = 1.000000
Loss for Iter 99401: 0.028354, acc = 1.000000
Loss for Iter 99451: 0.032715, acc = 0.990000
Loss for Iter 99501: 0.031402, acc = 0.990000
Loss for Iter 99551: 0.029598, acc = 1.000000
Loss for Iter 99601: 0.029186, acc = 1.000000
Loss for Iter 99651: 0.032068, acc = 0.980000
Loss for Iter 99701: 0.030019, acc = 0.990000
Loss for Iter 99751: 0.029717, acc = 1.000000
Loss for Iter 99801: 0.032097, acc = 0.990000
Loss for Iter 99851: 0.028943, acc = 1.000000
Loss for Iter 99901: 0.029037, acc = 0.990000
Loss for Iter 99951: 0.029445, acc = 1.000000
-----------------------------------
